"estimativa","ic_normal_cobre","amplitude_ic_normal","ic_boot_cobre","amplitude_ic_boot"
0.433796731412783,1,0.321244699336165,1,0.343823070888347
0.42993323788638,1,0.322523360462297,1,0.329612198273665
0.285585437748704,0,0.361935738637022,0,0.387506823566384
0.505788585408594,1,0.295254097861142,1,0.337149969992082
0.350179267512354,1,0.346302812625344,1,0.390773342478054
0.519292755755878,1,0.289918286712658,1,0.302269403181026
0.444860699854798,1,0.317517795196311,1,0.333965299122493
0.442167892679951,1,0.318433771758584,1,0.299244526649665
0.276665333769099,0,0.363841540365263,0,0.367691353123322
0.412171345017533,1,0.32825058097578,1,0.355189044500306
0.306985201878912,0,0.357113770485616,0,0.377243121016105
0.274059281983243,0,0.364386779302034,0,0.359575156195587
0.218875289044782,0,0.374709418669454,0,0.376038359092961
0.541741130973037,1,0.280723828153867,1,0.326743334560163
0.45029512272953,1,0.315651776345202,1,0.32277188526977
0.529749723096322,1,0.285685824139144,1,0.340085238876189
0.263468178686131,0,0.366548957184312,0,0.356857120897698
0.45427145240473,1,0.314271615302935,1,0.330486782399301
0.199876904139098,0,0.37772431061022,0,0.377899813803495
0.379504971546221,1,0.338137225458622,1,0.353947223124084
0.33955014455393,1,0.349097262947256,0,0.362445166068984
0.605904670320765,1,0.252189913098385,1,0.281372240613092
0.286015987651905,0,0.361842201738691,0,0.353936545891498
0.442776406527977,1,0.318227282886405,1,0.313071595357687
0.37286838168487,1,0.340043821375368,1,0.344438041718069
0.502702018180438,1,0.296453141046495,1,0.271386189846222
0.356448706376636,1,0.344613392345187,1,0.347160563706254
0.549925377721368,1,0.277270517909589,1,0.293854312420403
0.301397327434884,0,0.358406937514453,0,0.379405910074735
0.519787972633965,1,0.289719831747695,1,0.315688505988861
0.380491067402611,1,0.337851000511255,1,0.307327041140719
0.287183264936343,0,0.361587893050364,0,0.342920058192848
0.395303484882552,1,0.333460075882788,1,0.330597559422907
0.474418865459379,1,0.307085835110164,1,0.335714752890007
0.284046222092134,0,0.36226896617453,0,0.366422758202121
0.431680523007233,1,0.321946537183833,1,0.310510960951736
0.385865954529087,1,0.336277526598253,1,0.365613344184743
0.473939060076244,1,0.307260710845939,1,0.328879752823072
0.398897328075002,1,0.332368850287563,1,0.386888436197546
0.434805573248519,1,0.32090887477766,1,0.326080133731303
0.493689071275567,1,0.299910777128574,1,0.336237335179562
0.403967199724893,1,0.330812235791022,1,0.340411903343599
0.355821804916869,1,0.344783698176908,1,0.370077793610217
0.488960257082757,1,0.301698922955547,1,0.325596146897552
0.44306768794611,1,0.318128337904694,1,0.332213351934622
0.500386121741035,1,0.297347791698795,1,0.298812900578328
0.610847221781526,1,0.24985231225583,1,0.275420198883752
0.276320284963503,0,0.36391403145173,0,0.409633290259712
0.38773208504106,1,0.335725944491309,1,0.361684230419738
0.535686228958426,1,0.283243825205491,1,0.296819194883912
0.553661527743484,1,0.275676037876307,1,0.297709839275331
0.454104431207383,1,0.31432983932666,1,0.300405739860988
0.452591597189217,1,0.314856210737421,1,0.319933602952627
0.525992384450621,1,0.287216739107915,1,0.306571507498185
0.575613659831266,1,0.266078603041077,1,0.266254046275537
0.353273131380477,1,0.345472930951574,1,0.356123403087154
0.419747997259998,1,0.325837892861835,1,0.334988251981752
0.561010283699639,1,0.272506777635603,1,0.282496285965887
0.421465455124461,1,0.325284713967315,1,0.311477288555543
0.281485449056626,0,0.362819312708102,0,0.392408973316368
0.339629568298575,1,0.349076707222835,0,0.33193098102598
0.527626895537177,1,0.286552160362745,1,0.289078316696715
0.182384946469489,0,0.380256823325092,0,0.393028076314287
0.281013455939008,0,0.362920200068944,0,0.36084059125299
0.364989255398842,1,0.342262778280701,1,0.333558657339595
0.417710433845116,1,0.326491165602645,1,0.315319718517084
0.528851937270911,1,0.286052657892865,1,0.286831339751459
0.460574186571579,1,0.312058307586052,1,0.301408889410764
0.360023843625375,1,0.343636316675691,1,0.356448058999093
0.377350948808684,1,0.338759812995822,1,0.323594392796834
0.498508730699768,1,0.298069894014524,1,0.303160894151935
0.318521620995909,0,0.354367692569109,0,0.328357437342304
0.43425045273214,1,0.32109376336002,1,0.324173795912725
0.363916185219884,1,0.342561238498495,1,0.332320999835763
0.405685691960736,1,0.330280029052145,1,0.314798009732392
0.610253989042991,1,0.250133945427024,1,0.229096555379155
0.428669934469152,1,0.322938910018285,1,0.331253035658967
0.631858220945438,1,0.239690331818843,1,0.260498448592255
0.451310017159088,1,0.3153007022386,1,0.354331106266918
0.461004544012952,1,0.311906031802601,1,0.337195334371686
0.308096355401456,0,0.356853750529985,0,0.330406970882151
0.500225178038725,1,0.297409806108467,1,0.3107539335091
0.476979643273932,1,0.30614940494181,1,0.336049465234252
0.271363672125624,0,0.364945263586153,0,0.363915528484015
0.370350360298696,1,0.340758220141517,1,0.339047040044264
0.479063870621657,1,0.30538338752375,1,0.324840665727281
0.540559820525827,1,0.281217804183495,1,0.315171187286451
0.469022317461139,1,0.309042176670224,1,0.34889274264028
0.565448034197735,1,0.270571698299214,1,0.32320267041772
0.493415030089176,1,0.30001489012146,1,0.311999260156404
0.334948299116594,0,0.350279916547994,0,0.354334319229909
0.382117020449373,1,0.337377391509155,1,0.371750009714966
0.472689994362455,1,0.307715101722774,1,0.340532673856312
0.519806569058683,1,0.289712375510294,1,0.288876674837636
0.42643807329333,1,0.323669982279443,1,0.338652628372151
0.396066053461338,1,0.333229377056239,1,0.346225627164324
0.389389697217079,1,0.335233711357658,1,0.35272306391042
0.605888273162416,1,0.252197634774384,1,0.277215538486001
0.541336821469038,1,0.280893020885195,1,0.265565970268062
0.281017431224028,0,0.362919351077243,0,0.367565169543889
0.265237117677007,0,0.36619382000963,0,0.355560215901381
0.474676017487578,1,0.306992034953796,1,0.303105750129215
0.483100730848817,1,0.303889876847079,1,0.295796918735302
0.324536817328022,0,0.352895053010011,0,0.352628598069898
0.478714815912377,1,0.305511916958437,1,0.317491900182479
0.369973936883425,1,0.340864592072741,1,0.349864369726136
0.392937582935656,1,0.334172931115394,1,0.374149013582167
0.502059122800679,1,0.296701927518986,1,0.341010388460472
0.354061816279815,1,0.345260188121063,1,0.361683370720122
0.447720191226425,1,0.316538843451825,1,0.338128430374255
0.401198260899644,1,0.33166488691773,1,0.337678735072632
0.279674444645285,0,0.363205477725819,0,0.36653930975891
0.468346644120979,1,0.309285489165239,1,0.312505954211278
0.31264904273036,0,0.355778424245916,0,0.360414025975853
0.223908358321797,0,0.373864541859731,0,0.341776237297548
0.47616627370611,1,0.306447405047901,1,0.296494748431101
0.411279734281001,1,0.3285315361267,1,0.376571219076805
0.30692884587073,0,0.357126932902047,0,0.381010455772457
0.46244255719543,1,0.31139614578026,1,0.342203949599748
0.433752361892853,1,0.321259450685295,1,0.290092074742984
0.305290828215583,0,0.3575084343997,0,0.37586768707683
0.304591977849009,0,0.357670569462307,0,0.360559604064144
0.29791529769514,0,0.359200579987595,0,0.353263637244468
0.361654863395563,1,0.343187259134482,1,0.349058541767303
0.404484235665751,1,0.330652356512243,1,0.329427473681412
0.3487475488869,1,0.346684331607773,1,0.369350239878275
0.40635668880029,1,0.330071596405501,1,0.376153112124133
0.285687855450007,0,0.361913501341988,0,0.351464300252753
0.53148011240396,1,0.284976957638896,1,0.28871083626865
0.354457831144685,1,0.345153183189439,1,0.317104271227573
0.406074571274525,1,0.330159273992224,1,0.327515684159707
0.187739611515634,0,0.379506318430392,0,0.402378365084736
0.325554481350478,0,0.352643139656727,0,0.355551562425871
0.473672301598131,1,0.307357857688007,1,0.310223398460942
0.51551815119603,1,0.291424459710067,1,0.301880557718188
0.49230158274603,1,0.300437290944985,1,0.302392446268768
0.422712697349573,1,0.324881532693768,1,0.356506825343863
0.418330013267038,1,0.326292864846566,1,0.331387625836436
0.349363065196415,1,0.346520506309769,1,0.357856263431176
0.431114523696557,1,0.322133651528956,1,0.329406208282658
0.519137911715167,1,0.289980299008027,1,0.317762775092876
0.297994280797323,0,0.359182681379562,0,0.356348996065563
0.5354485565731,1,0.283342138648394,1,0.318265041829899
0.444626271565391,1,0.317597765344852,1,0.30346788281974
0.207821822110679,0,0.376497019518395,0,0.373137701467793
0.362096539083849,1,0.343065299252739,1,0.345487987016219
0.561125510268919,1,0.272456735456557,1,0.273641365261683
0.388177001231048,1,0.335594036232128,1,0.354519771348669
0.361242545762688,1,0.343300975312678,1,0.35937577611495
0.437791826808865,1,0.319910099555169,1,0.309848809588738
0.319939252761962,0,0.354023149043924,0,0.383319077130662
0.330955395081602,0,0.351292772997613,0,0.346397031918557
0.597157500582369,1,0.256277732594678,1,0.292434202802055
0.251008985635456,0,0.368982294130134,0,0.377204294238391
0.396751953657105,1,0.333021483550986,1,0.327811998435113
0.175832380831008,0,0.381145530444682,0,0.3748726954842
0.366309688662243,1,0.34189428635818,1,0.359498013386312
0.331860964901567,0,0.35106414568097,1,0.386748608890219
0.476830541276234,1,0.306204071939833,1,0.325617315527029
0.442999317323199,1,0.318151568649448,1,0.348489917569512
0.383050118244666,1,0.337104665260507,1,0.347611370582311
0.441478676354416,1,0.318667292267777,1,0.333701498372964
0.490252358589924,1,0.301212102785958,1,0.315712874761243
0.328060064483576,0,0.352019488656263,0,0.361114353105123
0.434500357274855,1,0.321010560178379,1,0.3537042651398
0.578239972712274,1,0.264904117072011,1,0.249639816110906
0.323370832988321,0,0.353182696401623,0,0.341806385113887
0.247259408001152,0,0.36969130495917,0,0.384076338136601
0.378583911197831,1,0.33840388728187,1,0.33488739977254
0.23302032573043,0,0.372285706663017,0,0.392988557044803
0.477971526937132,1,0.305785288637739,1,0.324123177586869
0.340420797812022,1,0.348871661250285,1,0.37046774130124
0.379626958017056,1,0.338101858730797,1,0.34311293266727
0.442862308014496,1,0.318198110100936,1,0.328932275646407
0.341921134538044,1,0.348481517392664,1,0.374964341745737
0.426706116445122,1,0.323582388964383,1,0.341039442426276
0.408188149998691,1,0.329500888832662,1,0.348406543629509
0.396645862588268,1,0.333053663404513,1,0.333025081553968
0.422485157982262,1,0.324955177969074,1,0.365591883258849
0.265364988961763,0,0.366168055109073,0,0.398955298883509
0.41877267133168,1,0.326151004113234,1,0.345221216307221
0.345370080526473,1,0.347578037924692,1,0.384286154988089
0.436722731164745,1,0.32026847559851,1,0.346195530758749
0.302750757667471,0,0.358095932700857,0,0.350201104476175
0.396394007926632,1,0.333130021390949,1,0.319556257043646
0.376015565156403,1,0.339143966570281,1,0.372431514729573
0.291818281458031,0,0.360567731582388,0,0.370127427861524
0.364381753893706,1,0.342431856902744,1,0.354765213431851
0.447638956307989,1,0.316566743618678,1,0.340474739247205
0.422852327289368,1,0.324836319961208,1,0.340039633400326
0.441000562981831,1,0.318829066318776,1,0.328168130175094
0.248582150091469,0,0.369442416412261,0,0.353684973991414
0.429656776603101,1,0.322614406832886,1,0.30972604570769
0.500862454172562,1,0.297164131064353,1,0.298742201110672
0.434911365259247,1,0.320873612079945,1,0.313304447435841
0.388527721309533,1,0.335489946012252,1,0.338541681332694
0.483554523429289,1,0.303721175973003,1,0.324604002972438
0.453740328344446,1,0.314456689938527,1,0.348694436674532
0.334902845418581,0,0.350291516050316,1,0.3387539026677
0.529928897214633,1,0.285612536161589,1,0.305360446804758
0.342568189055284,1,0.348312719815232,1,0.367925792867496
0.362924107309741,1,0.34283637397421,1,0.336009357118506
0.499761365286709,1,0.297588405301676,1,0.309191509035378
0.469576040003015,1,0.308842508637575,1,0.314586454933961
