"estimativa","ic_normal_cobre","amplitude_ic_normal","ic_boot_cobre","amplitude_ic_boot"
0.024541617930866,1,0.392608756458172,1,0.452281369143023
0.0770239438842157,1,0.390595061358493,1,0.354346013737408
-0.135792117039436,1,0.385867036740436,1,0.379101652162539
0.0446554960093889,1,0.392083039535406,1,0.426560663143994
-0.00926038134098357,1,0.392803847385992,1,0.43341883182417
0.264308150356148,0,0.36638062161131,0,0.390917430869951
-0.011555544559781,1,0.392785803185627,1,0.423474614990301
0.0383868228975588,1,0.392279673190782,1,0.394411245427319
0.012655063699185,1,0.392775749204333,1,0.419823145450467
0.0104856924565719,1,0.392794709303671,1,0.459782033239134
-0.103403057947841,1,0.38879633542437,1,0.417446431301012
-0.0836817952717487,1,0.390190758416367,1,0.434814436962004
-0.143443644962275,1,0.385058875866403,1,0.42542169013228
0.147386844723726,1,0.384625043065349,1,0.43192025778734
-0.0323541639199514,1,0.392440866413095,1,0.379879389416365
0.0494567210619397,1,0.39191235384098,1,0.419413848402155
-0.0870730919144912,1,0.389971927853403,1,0.468606324443649
0.0578017849698198,1,0.391574224361392,1,0.4858144873459
-0.227082333669964,0,0.373321789803465,1,0.440523905417523
-0.138779886707859,1,0.385556752361364,1,0.40295731107617
-0.114425688489928,1,0.387888674328488,1,0.443470805321139
0.053482594741883,1,0.391755803148712,1,0.387814634262581
-0.087698566372563,1,0.389930617284193,1,0.459572722488461
-0.000200042693279832,1,0.392836220250445,1,0.424559468895592
-0.17496962940822,1,0.381260109171871,1,0.376984630798488
-0.00733492044269251,1,0.392815915707019,1,0.367656062576071
-0.0855358627214286,1,0.390072199064202,1,0.423783642671452
0.129274005900943,1,0.386520452806801,1,0.404088353728205
-0.0942352497873769,1,0.389481175715308,1,0.371971561739715
0.288725769066273,0,0.3612502265683,0,0.437323865823803
-0.0268196486659826,1,0.392564564615985,1,0.383684055683007
-0.0641560376301871,1,0.39128145626282,1,0.438867148980212
0.0270896687929947,1,0.392559066562296,1,0.448672315974194
0.176318063559085,1,0.381080779653077,1,0.379856410737585
-0.242191928244295,0,0.37063240477259,0,0.3922558998155
0.0592822079293076,1,0.391508742221152,1,0.416225122787093
-0.0533979978132652,1,0.391759218802254,1,0.423651539876788
0.0600065462458249,1,0.391476099613582,1,0.360549429106388
-0.130865308973549,1,0.386363903666227,1,0.410494008731548
0.041971359717102,1,0.392170869903535,1,0.43588400920066
0.122950080131305,1,0.387123611279364,1,0.429728357122634
-0.0158293775622343,1,0.392741599329956,1,0.403957810141776
0.00203395166656946,1,0.392834672914637,1,0.383356910902993
0.0663310283238357,1,0.391174232209139,1,0.430834654161472
0.00890372179073522,1,0.392806294167783,1,0.396928344762087
0.104566157445493,1,0.388704902416743,1,0.421091128844684
0.117870782107355,1,0.387586108009651,1,0.362456859067581
-0.11476730747633,1,0.387859073205984,1,0.392454380085939
-0.00668922263591061,1,0.392819335753074,1,0.44402873884619
0.112403387438755,1,0.388062094802017,1,0.422636709095974
0.131181884629627,1,0.38633253058642,1,0.458542757423176
-0.025413895580661,1,0.39259229820481,1,0.34947481544215
0.122787140765779,1,0.387138751341677,1,0.414566225230317
0.198162323311021,0,0.377982856022572,1,0.414536817472922
0.0981733339394373,1,0.38919479456799,1,0.396166377105565
-0.0818060111725698,1,0.39030805976272,1,0.4111507911536
-0.0321288605590459,1,0.3924463538882,1,0.449056103020381
0.191822756699938,1,0.378919355678556,1,0.395020936711958
-0.107972288991232,1,0.388431248170093,1,0.402097200693133
-0.0583819095399065,1,0.391548761676478,1,0.473559372257737
0.0504002141279575,1,0.391876764073481,1,0.415298861420803
0.192854865599472,1,0.378768976508696,1,0.437075127348478
-0.129775957152641,1,0.386471279194801,1,0.437335629658841
-0.00499960031869928,1,0.392826794849894,1,0.438384788543432
0.0461561465578498,1,0.39203156234093,1,0.448140394443611
-0.17810285495054,1,0.380841291258793,1,0.38437952951445
0.266481842438491,0,0.365942485613554,0,0.376036533170962
0.0639561662895107,1,0.391291130198509,1,0.38124361267787
-0.0220256397282361,1,0.392653008204631,1,0.44526239166572
-0.076242737291482,1,0.390640302664446,1,0.432773727833963
0.0258996516903746,1,0.392582883709814,1,0.360378384211766
-0.119290241172162,1,0.387458827416786,1,0.407211947614522
0.025914721495885,1,0.392582588789256,1,0.403127740278934
-0.0841731715175257,1,0.390159590405505,1,0.382396138436052
-0.102497241180263,1,0.388866833495844,1,0.358946882662799
0.156326664238097,1,0.383597757240568,1,0.38704332201007
0.0716271204587113,1,0.390898182532281,1,0.456525368326429
0.149049023847734,1,0.384438632836291,1,0.33641157695276
0.123470606203789,1,0.387075110002573,1,0.41113581890321
0.0685234306304033,1,0.391062529778132,1,0.371139808987516
-0.0506620105993653,1,0.391866769532097,1,0.411914558909619
0.053515177107354,1,0.391754486172536,1,0.362476873549983
0.121663040890555,1,0.387242652570825,1,0.456640535867043
-0.211223845982973,0,0.375956768234261,0,0.399113625298394
-0.217779461854925,0,0.374890804654247,1,0.433618772715863
0.107313856940582,1,0.388484832780635,1,0.379751579138174
-0.0137287086806054,1,0.392765050576277,1,0.382912609606067
0.162168031413212,1,0.382893726081965,1,0.425347610971197
0.0991417450835319,1,0.3891225723292,1,0.391923808644013
0.00617903006761256,1,0.39282181534239,1,0.390841729010715
-0.112977899258429,1,0.388013143174055,1,0.465519840961455
-0.0276343699038925,1,0.392547807916618,1,0.453262543577819
0.128454381772342,1,0.386600336531075,1,0.365894895742717
0.209276408498111,0,0.376267107741521,0,0.382272055994068
-0.0454818880720542,1,0.392054902144821,1,0.40195403282132
0.0270849292421014,1,0.392559163542286,1,0.449979115734928
0.0504602332581368,1,0.391874477314081,1,0.450625294638889
0.107386952217586,1,0.388478900332952,1,0.360708459186175
0.0977432474223707,1,0.389226641917885,1,0.371826615316681
-0.152063765922754,1,0.384095182445051,1,0.444481569801148
-0.204722341471851,0,0.376981538822281,0,0.381628837807349
0.00111487119075772,1,0.392835765930634,1,0.416410209789391
-0.0208072435208175,1,0.392672719078934,1,0.395548070148817
-0.00184755876555761,1,0.392834946161328,1,0.482285921691228
0.141636651738034,1,0.38525373893136,1,0.443293071000752
-0.0119812375163662,1,0.392782018996345,1,0.415152532020164
-0.0979110418622199,1,0.389214233615905,1,0.462223680521937
0.166618027547561,1,0.382339988574731,1,0.498333592890375
-0.136508664401361,1,0.385793239546187,1,0.421280178764395
0.0683287323943586,1,0.391072596666544,1,0.439712220581791
-0.0293990572079076,1,0.392509793426892,1,0.37909880808012
-0.0993845925782864,1,0.389104349883615,1,0.453584963519729
0.0284947712175962,1,0.392529567257826,1,0.380172725442528
-0.0630082314491561,1,0.391336599697029,1,0.420166923972977
-0.212134026487408,0,0.37581073131634,0,0.386429208604605
